"model","type","fold","prob_cutoff","kappa","accuracy","n_accepted","n_rejected","perc_rejected","rejected_accuracy","total_samples"
"xgboost","loso","BEATAML1.0-COHORT",0.83,0.953765655484317,0.966442953020134,596,1283,0.68281000532198,0.784099766173032,1879
"xgboost","loso","BEATAML1.0-COHORT",0.84,0.961796200345423,0.972875226039783,553,1326,0.70569451836083,0.787330316742081,1879
"xgboost","loso","BEATAML1.0-COHORT",0.85,0.964101249325663,0.974854932301741,517,1362,0.724853645556147,0.791483113069016,1879
"xgboost","loso","BEATAML1.0-COHORT",0.86,0.965286382212608,0.976138828633406,461,1418,0.754656732304417,0.798307475317348,1879
"xgboost","loso","BEATAML1.0-COHORT",0.87,0.967421885271046,0.978208232445521,413,1466,0.780202235231506,0.803547066848568,1879
"xgboost","loso","BEATAML1.0-COHORT",0.88,0.969229805886036,0.98005698005698,351,1528,0.813198509845663,0.81020942408377,1879
"xgboost","loso","BEATAML1.0-COHORT",0.89,0.961500197097967,0.976109215017065,293,1586,0.844065992549228,0.817150063051702,1879
"xgboost","loso","BEATAML1.0-COHORT",0.9,0.993142249342216,0.995918367346939,245,1634,0.869611495476317,0.818849449204406,1879
"xgboost","loso","BEATAML1.0-COHORT",0.91,1,1,188,1691,0.899946780202235,0.824364281490242,1879
"xgboost","loso","BEATAML1.0-COHORT",0.92,1,1,142,1737,0.924427887174029,0.829015544041451,1879
"xgboost","loso","BEATAML1.0-COHORT",0.93,1,1,89,1790,0.952634379989356,0.834078212290503,1879
"xgboost","loso","BEATAML1.0-COHORT",0.94,1,1,42,1837,0.977647684938797,0.838323353293413,1879
"xgboost","loso","BEATAML1.0-COHORT",0.95,1,1,5,1874,0.997339010111762,0.841515474919957,1879
"xgboost","loso","BEATAML1.0-COHORT",0.96,NA,1,1,1878,0.999467802022352,0.84185303514377,1879
"xgboost","loso","LEUCEGENE",0,0.740933185594111,0.776624795193883,1831,0,0,NA,1831
"xgboost","loso","LEUCEGENE",0.01,0.740933185594111,0.776624795193883,1831,0,0,NA,1831
"xgboost","loso","LEUCEGENE",0.02,0.740933185594111,0.776624795193883,1831,0,0,NA,1831
"xgboost","loso","LEUCEGENE",0.03,0.740933185594111,0.776624795193883,1831,0,0,NA,1831
"xgboost","loso","LEUCEGENE",0.04,0.740933185594111,0.776624795193883,1831,0,0,NA,1831
"xgboost","loso","LEUCEGENE",0.05,0.740933185594111,0.776624795193883,1831,0,0,NA,1831
"xgboost","loso","LEUCEGENE",0.06,0.740933185594111,0.776624795193883,1831,0,0,NA,1831
"xgboost","loso","LEUCEGENE",0.07,0.740933185594111,0.776624795193883,1831,0,0,NA,1831
"xgboost","loso","LEUCEGENE",0.08,0.740933185594111,0.776624795193883,1831,0,0,NA,1831
"xgboost","loso","LEUCEGENE",0.09,0.740933185594111,0.776624795193883,1831,0,0,NA,1831
"xgboost","loso","LEUCEGENE",0.1,0.740933185594111,0.776624795193883,1831,0,0,NA,1831
"xgboost","loso","LEUCEGENE",0.11,0.740933185594111,0.776624795193883,1831,0,0,NA,1831
"xgboost","loso","LEUCEGENE",0.12,0.740933185594111,0.776624795193883,1831,0,0,NA,1831
"xgboost","loso","LEUCEGENE",0.13,0.740933185594111,0.776624795193883,1831,0,0,NA,1831
"xgboost","loso","LEUCEGENE",0.14,0.740933185594111,0.776624795193883,1831,0,0,NA,1831
"xgboost","loso","LEUCEGENE",0.15,0.740933185594111,0.776624795193883,1831,0,0,NA,1831
"xgboost","loso","LEUCEGENE",0.16,0.740933185594111,0.776624795193883,1831,0,0,NA,1831
"xgboost","loso","LEUCEGENE",0.17,0.740933185594111,0.776624795193883,1831,0,0,NA,1831
"xgboost","loso","LEUCEGENE",0.18,0.740933185594111,0.776624795193883,1831,0,0,NA,1831
"xgboost","loso","LEUCEGENE",0.19,0.740933185594111,0.776624795193883,1831,0,0,NA,1831
"xgboost","loso","LEUCEGENE",0.2,0.741925139177506,0.77747402952433,1829,2,0.00109229929000546,0,1831
"xgboost","loso","LEUCEGENE",0.21,0.742932185459454,0.778325123152709,1827,4,0.00218459858001092,0,1831
"xgboost","loso","LEUCEGENE",0.22,0.743424349895364,0.778751369112815,1826,5,0.00273074822501365,0,1831
"xgboost","loso","LEUCEGENE",0.23,0.743773164907124,0.77905701754386,1824,7,0.00382304751501912,0.142857142857143,1831
"xgboost","loso","LEUCEGENE",0.24,0.743773164907124,0.77905701754386,1824,7,0.00382304751501912,0.142857142857143,1831
"xgboost","loso","LEUCEGENE",0.25,0.744109348601071,0.779363336992316,1822,9,0.00491534680502458,0.222222222222222,1831
"xgboost","loso","LEUCEGENE",0.26,0.74447483104045,0.77967032967033,1820,11,0.00600764609503004,0.272727272727273,1831
"xgboost","loso","LEUCEGENE",0.27,0.744834066851572,0.77992277992278,1813,18,0.00983069361004915,0.444444444444444,1831
"xgboost","loso","LEUCEGENE",0.28,0.745621349058034,0.780541735765616,1809,22,0.0120152921900601,0.454545454545455,1831
"xgboost","loso","LEUCEGENE",0.29,0.747317711927236,0.782029950083195,1803,28,0.0152921900600765,0.428571428571429,1831
"xgboost","loso","LEUCEGENE",0.3,0.747494035634733,0.782101167315175,1799,32,0.0174767886400874,0.46875,1831
"xgboost","loso","LEUCEGENE",0.31,0.749138986400114,0.783602900167317,1793,38,0.0207536865101038,0.447368421052632,1831
"xgboost","loso","LEUCEGENE",0.32,0.750624493838012,0.784873949579832,1785,46,0.0251228836701256,0.456521739130435,1831
"xgboost","loso","LEUCEGENE",0.33,0.75336998821201,0.7872460496614,1772,59,0.0322228290551611,0.457627118644068,1831
"xgboost","loso","LEUCEGENE",0.34,0.75527603421083,0.788844621513944,1757,74,0.0404150737302021,0.486486486486487,1831
"xgboost","loso","LEUCEGENE",0.35,0.756805723311344,0.79025787965616,1745,86,0.0469688694702348,0.5,1831
"xgboost","loso","LEUCEGENE",0.36,0.758994963743259,0.79205069124424,1736,95,0.0518842162752594,0.494736842105263,1831
"xgboost","loso","LEUCEGENE",0.37,0.761507102143647,0.794186046511628,1720,111,0.0606226105953031,0.504504504504504,1831
"xgboost","loso","LEUCEGENE",0.38,0.763869553473102,0.796241926012918,1703,128,0.0699071545603495,0.515625,1831
"xgboost","loso","LEUCEGENE",0.39,0.76743765811348,0.799168152109329,1683,148,0.0808301474604042,0.52027027027027,1831
"xgboost","loso","LEUCEGENE",0.4,0.769111061389829,0.800720288115246,1666,165,0.0901146914254506,0.533333333333333,1831
"xgboost","loso","LEUCEGENE",0.41,0.772050968027725,0.80327868852459,1647,184,0.100491534680502,0.53804347826087,1831
"xgboost","loso","LEUCEGENE",0.42,0.777680063627095,0.808236017209588,1627,204,0.111414527580557,0.524509803921569,1831
"xgboost","loso","LEUCEGENE",0.43,0.779769829055563,0.810087173100872,1606,225,0.122883670125614,0.537777777777778,1831
"xgboost","loso","LEUCEGENE",0.44,0.787447392497713,0.816910362364908,1573,258,0.140906608410705,0.531007751937985,1831
"xgboost","loso","LEUCEGENE",0.45,0.796257159916439,0.824595469255663,1545,286,0.156198798470781,0.517482517482518,1831
"xgboost","loso","LEUCEGENE",0.46,0.802126950752173,0.829619921363041,1526,305,0.166575641725833,0.511475409836066,1831
"xgboost","loso","LEUCEGENE",0.47,0.805651382907676,0.832780358327804,1507,324,0.176952484980885,0.515432098765432,1831
"xgboost","loso","LEUCEGENE",0.48,0.806235684669431,0.833446174678402,1477,354,0.193336974330967,0.53954802259887,1831
"xgboost","loso","LEUCEGENE",0.49,0.809445565780872,0.836426116838488,1455,376,0.205352266521027,0.545212765957447,1831
"xgboost","loso","LEUCEGENE",0.5,0.815373482796467,0.841772151898734,1422,409,0.223375204806117,0.550122249388753,1831
"xgboost","loso","LEUCEGENE",0.51,0.8183658296988,0.84450784593438,1402,429,0.234298197706171,0.554778554778555,1831
"xgboost","loso","LEUCEGENE",0.52,0.818150513746182,0.844589687726943,1377,454,0.24795193883124,0.570484581497797,1831
"xgboost","loso","LEUCEGENE",0.53,0.821177106039854,0.847407407407407,1350,481,0.262697979246313,0.577962577962578,1831
"xgboost","loso","LEUCEGENE",0.54,0.828770136386254,0.854119425547997,1323,508,0.277444019661387,0.574803149606299,1831
"xgboost","loso","LEUCEGENE",0.55,0.831804674887106,0.856924254016832,1307,524,0.286182413981431,0.576335877862595,1831
"xgboost","loso","LEUCEGENE",0.56,0.83434090726456,0.859362859362859,1287,544,0.297105406881486,0.580882352941177,1831
"xgboost","loso","LEUCEGENE",0.57,0.832608335169491,0.858286629303443,1249,582,0.317859093391589,0.601374570446735,1831
"xgboost","loso","LEUCEGENE",0.58,0.839254530684779,0.86435070306038,1209,622,0.339705079191699,0.606109324758842,1831
"xgboost","loso","LEUCEGENE",0.59,0.843922736592209,0.868824531516184,1174,657,0.358820316766794,0.611872146118721,1831
"xgboost","loso","LEUCEGENE",0.6,0.846027949936247,0.871080139372822,1148,683,0.373020207536865,0.617862371888726,1831
"xgboost","loso","LEUCEGENE",0.61,0.844150740962968,0.870071684587814,1116,715,0.390496996176952,0.630769230769231,1831
"xgboost","loso","LEUCEGENE",0.62,0.843360146428399,0.869926199261993,1084,747,0.40797378481704,0.641231593038822,1831
"xgboost","loso","LEUCEGENE",0.63,0.852299089946997,0.878095238095238,1050,781,0.426542872747133,0.640204865556978,1831
"xgboost","loso","LEUCEGENE",0.64,0.855509247620344,0.881207400194742,1027,804,0.439104314582196,0.643034825870647,1831
"xgboost","loso","LEUCEGENE",0.65,0.856766417361557,0.882647943831494,997,834,0.455488803932277,0.649880095923261,1831
"xgboost","loso","LEUCEGENE",0.66,0.856249069570011,0.882967607105538,957,874,0.477334789732387,0.660183066361556,1831
"xgboost","loso","LEUCEGENE",0.67,0.854039859483148,0.882034632034632,924,907,0.495357728017477,0.669239250275634,1831
"xgboost","loso","LEUCEGENE",0.68,0.866034719585203,0.892497200447928,893,938,0.512288367012561,0.666311300639659,1831
"xgboost","loso","LEUCEGENE",0.69,0.869380869022534,0.896028037383178,856,975,0.532495903877662,0.671794871794872,1831
"xgboost","loso","LEUCEGENE",0.7,0.873401716841252,0.900364520048603,823,1008,0.550518842162753,0.675595238095238,1831
"xgboost","loso","LEUCEGENE",0.71,0.878490392906665,0.905183312262958,791,1040,0.56799563080284,0.678846153846154,1831
"xgboost","loso","LEUCEGENE",0.72,0.888426712198135,0.914021164021164,756,1075,0.587110868377936,0.68,1831
"xgboost","loso","LEUCEGENE",0.73,0.891286369445906,0.91701244813278,723,1108,0.605133806663026,0.685018050541516,1831
"xgboost","loso","LEUCEGENE",0.74,0.892241222815235,0.918722786647315,689,1142,0.623702894593119,0.690893169877408,1831
"xgboost","loso","LEUCEGENE",0.75,0.897656583422785,0.924148606811146,646,1185,0.647187329328236,0.69620253164557,1831
"xgboost","loso","LEUCEGENE",0.76,0.904487098903171,0.930860033726813,593,1238,0.676133260513381,0.702746365105008,1831
"xgboost","loso","LEUCEGENE",0.77,0.912698043520732,0.938405797101449,552,1279,0.698525395958493,0.706802189210321,1831
"xgboost","loso","LEUCEGENE",0.78,0.926069219342394,0.949317738791423,513,1318,0.719825232113599,0.709408194233687,1831
"xgboost","loso","LEUCEGENE",0.79,0.927905372104485,0.951781970649895,477,1354,0.739486619333697,0.714918759231906,1831
"xgboost","loso","LEUCEGENE",0.8,0.938882353915737,0.960829493087558,434,1397,0.762971054068815,0.719398711524696,1831
"xgboost","loso","LEUCEGENE",0.81,0.942108929344654,0.963414634146341,410,1421,0.77607864554888,0.722730471498944,1831
"xgboost","loso","LEUCEGENE",0.82,0.947520029855272,0.968,375,1456,0.795193883123976,0.727335164835165,1831
"xgboost","loso","LEUCEGENE",0.83,0.950467562828755,0.970501474926254,339,1492,0.814855270344074,0.732573726541555,1831
"xgboost","loso","LEUCEGENE",0.84,0.958191006971495,0.976588628762542,299,1532,0.836701256144184,0.737597911227154,1831
"xgboost","loso","LEUCEGENE",0.85,0.954599020033492,0.975409836065574,244,1587,0.866739486619334,0.746061751732829,1831
"xgboost","loso","LEUCEGENE",0.86,0.944888178913738,0.971014492753623,207,1624,0.886947023484435,0.751847290640394,1831
"xgboost","loso","LEUCEGENE",0.87,0.941385435168739,0.96969696969697,165,1666,0.909885308574549,0.75750300120048,1831
"xgboost","loso","LEUCEGENE",0.88,0.933552992861065,0.966942148760331,121,1710,0.93391589295467,0.763157894736842,1831
"xgboost","loso","LEUCEGENE",0.89,0.914861837191934,0.960526315789474,76,1755,0.958492626979792,0.768660968660969,1831
"xgboost","loso","LEUCEGENE",0.9,0.951612903225806,0.977777777777778,45,1786,0.975423265974877,0.771556550951848,1831
"xgboost","loso","LEUCEGENE",0.91,1,1,14,1817,0.992353904969962,0.774903687396808,1831
"xgboost","loso","LEUCEGENE",0.92,1,1,4,1827,0.997815401419989,0.776135741652983,1831
"xgboost","loso","LEUCEGENE",0.93,NA,1,1,1830,0.999453850354997,0.776502732240437,1831
"xgboost","loso","TCGA-LAML",0,0.761038156405529,0.79556412729026,2074,0,0,NA,2074
"xgboost","loso","TCGA-LAML",0.01,0.761038156405529,0.79556412729026,2074,0,0,NA,2074
"xgboost","loso","TCGA-LAML",0.02,0.761038156405529,0.79556412729026,2074,0,0,NA,2074
"xgboost","loso","TCGA-LAML",0.03,0.761038156405529,0.79556412729026,2074,0,0,NA,2074
"xgboost","loso","TCGA-LAML",0.04,0.761038156405529,0.79556412729026,2074,0,0,NA,2074
"xgboost","loso","TCGA-LAML",0.05,0.761038156405529,0.79556412729026,2074,0,0,NA,2074
"xgboost","loso","TCGA-LAML",0.06,0.761038156405529,0.79556412729026,2074,0,0,NA,2074
"xgboost","loso","TCGA-LAML",0.07,0.761038156405529,0.79556412729026,2074,0,0,NA,2074
"xgboost","loso","TCGA-LAML",0.08,0.761038156405529,0.79556412729026,2074,0,0,NA,2074
"xgboost","loso","TCGA-LAML",0.09,0.761038156405529,0.79556412729026,2074,0,0,NA,2074
"xgboost","loso","TCGA-LAML",0.1,0.761038156405529,0.79556412729026,2074,0,0,NA,2074
"xgboost","loso","TCGA-LAML",0.11,0.761038156405529,0.79556412729026,2074,0,0,NA,2074
"xgboost","loso","TCGA-LAML",0.12,0.761038156405529,0.79556412729026,2074,0,0,NA,2074
"xgboost","loso","TCGA-LAML",0.13,0.761038156405529,0.79556412729026,2074,0,0,NA,2074
"xgboost","loso","TCGA-LAML",0.14,0.761038156405529,0.79556412729026,2074,0,0,NA,2074
"xgboost","loso","TCGA-LAML",0.15,0.761038156405529,0.79556412729026,2074,0,0,NA,2074
"xgboost","loso","TCGA-LAML",0.16,0.761038156405529,0.79556412729026,2074,0,0,NA,2074
"xgboost","loso","TCGA-LAML",0.17,0.761038156405529,0.79556412729026,2074,0,0,NA,2074
"xgboost","loso","TCGA-LAML",0.18,0.761038156405529,0.79556412729026,2074,0,0,NA,2074
"xgboost","loso","TCGA-LAML",0.19,0.761038156405529,0.79556412729026,2074,0,0,NA,2074
"xgboost","loso","TCGA-LAML",0.2,0.761038156405529,0.79556412729026,2074,0,0,NA,2074
"xgboost","loso","TCGA-LAML",0.21,0.761496074749883,0.795947901591896,2073,1,0.000482160077145612,0,2074
"xgboost","loso","TCGA-LAML",0.22,0.761496074749883,0.795947901591896,2073,1,0.000482160077145612,0,2074
"xgboost","loso","TCGA-LAML",0.23,0.761407616011673,0.795849420849421,2072,2,0.000964320154291225,0.5,2074
"xgboost","loso","TCGA-LAML",0.24,0.761407616011673,0.795849420849421,2072,2,0.000964320154291225,0.5,2074
"xgboost","loso","TCGA-LAML",0.25,0.76140355676032,0.795839380745041,2067,7,0.00337512054001929,0.714285714285714,2074
"xgboost","loso","TCGA-LAML",0.26,0.762160507088022,0.796511627906977,2064,10,0.00482160077145612,0.6,2074
"xgboost","loso","TCGA-LAML",0.27,0.762330905077749,0.796601941747573,2060,14,0.00675024108003857,0.642857142857143,2074
"xgboost","loso","TCGA-LAML",0.28,0.761571421004803,0.795808966861598,2052,22,0.0106075216972035,0.772727272727273,2074
"xgboost","loso","TCGA-LAML",0.29,0.763312776911276,0.797264289203713,2047,27,0.0130183220829315,0.666666666666667,2074
"xgboost","loso","TCGA-LAML",0.3,0.764394448184918,0.798138167564919,2041,33,0.0159112825458052,0.636363636363636,2074
"xgboost","loso","TCGA-LAML",0.31,0.764937001933244,0.798525798525799,2035,39,0.0188042430086789,0.641025641025641,2074
"xgboost","loso","TCGA-LAML",0.32,0.766765908761923,0.8,2025,49,0.023625843780135,0.612244897959184,2074
"xgboost","loso","TCGA-LAML",0.33,0.769631509624457,0.802383316782522,2014,60,0.0289296046287367,0.566666666666667,2074
"xgboost","loso","TCGA-LAML",0.34,0.771596045465206,0.804,2000,74,0.0356798457087753,0.567567567567568,2074
"xgboost","loso","TCGA-LAML",0.35,0.774290861293995,0.806322127446061,1993,81,0.0390549662487946,0.530864197530864,2074
"xgboost","loso","TCGA-LAML",0.36,0.776677349717256,0.808295397066262,1977,97,0.0467695274831244,0.536082474226804,2074
"xgboost","loso","TCGA-LAML",0.37,0.778997100494654,0.81010719754977,1959,115,0.0554484088717454,0.547826086956522,2074
"xgboost","loso","TCGA-LAML",0.38,0.782106369993274,0.812660833762223,1943,131,0.0631629701060752,0.541984732824427,2074
"xgboost","loso","TCGA-LAML",0.39,0.785918783000443,0.815816857440167,1922,152,0.0732883317261331,0.539473684210526,2074
"xgboost","loso","TCGA-LAML",0.4,0.788222867451514,0.817847769028871,1905,169,0.0814850530376085,0.544378698224852,2074
"xgboost","loso","TCGA-LAML",0.41,0.792232656714907,0.821371610845295,1881,193,0.0930568948891032,0.544041450777202,2074
"xgboost","loso","TCGA-LAML",0.42,0.796763693166958,0.825242718446602,1854,220,0.106075216972035,0.545454545454545,2074
"xgboost","loso","TCGA-LAML",0.43,0.799190509343293,0.827416712179137,1831,243,0.117164898746384,0.555555555555556,2074
"xgboost","loso","TCGA-LAML",0.44,0.80236408253305,0.830105146651909,1807,267,0.128736740597878,0.561797752808989,2074
"xgboost","loso","TCGA-LAML",0.45,0.803073895584398,0.830708661417323,1778,296,0.142719382835101,0.584459459459459,2074
"xgboost","loso","TCGA-LAML",0.46,0.80872863552316,0.835718374356039,1747,327,0.157666345226615,0.581039755351682,2074
"xgboost","loso","TCGA-LAML",0.47,0.809813164236769,0.83672283556072,1721,353,0.170202507232401,0.594900849858357,2074
"xgboost","loso","TCGA-LAML",0.48,0.813496233586392,0.840047393364929,1688,386,0.186113789778206,0.601036269430052,2074
"xgboost","loso","TCGA-LAML",0.49,0.819297204275362,0.845130066545675,1653,421,0.202989392478303,0.600950118764846,2074
"xgboost","loso","TCGA-LAML",0.5,0.823746628912853,0.849137931034483,1624,450,0.216972034715526,0.602222222222222,2074
"xgboost","loso","TCGA-LAML",0.51,0.826323512946501,0.851596743894803,1597,477,0.229990356798457,0.607966457023061,2074
"xgboost","loso","TCGA-LAML",0.52,0.831913555542851,0.856505102040816,1568,506,0.24397299903568,0.606719367588933,2074
"xgboost","loso","TCGA-LAML",0.53,0.83472431039244,0.85899935022742,1539,535,0.257955641272903,0.613084112149533,2074
"xgboost","loso","TCGA-LAML",0.54,0.837268332857015,0.861202908129544,1513,561,0.270491803278689,0.618538324420677,2074
"xgboost","loso","TCGA-LAML",0.55,0.840876615034356,0.864372469635628,1482,592,0.285438765670202,0.623310810810811,2074
"xgboost","loso","TCGA-LAML",0.56,0.84272746010995,0.866250866250866,1443,631,0.304243008678881,0.63391442155309,2074
"xgboost","loso","TCGA-LAML",0.57,0.845511152318439,0.86892177589852,1419,655,0.315814850530376,0.636641221374046,2074
"xgboost","loso","TCGA-LAML",0.58,0.849827963812334,0.872924187725632,1385,689,0.332208293153327,0.640058055152395,2074
